59, Federal-gov,23789, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K,50-85,0-40
26, Private,48280, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K,0-30,0-40
36, Private,66304, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K,30-50,40-89
23, Private,45834, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K,0-30,40-89
31, Private,298995, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,35, United-States, <=50K,30-50,0-40
47, Private,161950, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K,30-50,0-40
61, Private,98776, 11th,7, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K,50-85,0-40
35, Private,102268, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K,30-50,40-48
23, Private,180771, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,35, Mexico, <=50K,0-30,0-40
41, Private,206878, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K,30-50,0-40
39, Federal-gov,110622, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K,30-50,0-40
51, Local-gov,203334, Doctorate,16, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K,50-85,40-48
61, Self-emp-not-inc,50483, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, United-States, <=50K,50-85,40-89
51, Private,274502, 7th-8th,4, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,48, United-States, <=50K,50-85,40-48
36, Private,208068, Preschool,1, Divorced, Other-service, Not-in-family, Other, Male,0,0,72, Mexico, <=50K,30-50,40-89
41, Self-emp-not-inc,168098, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K,30-50,40-89
34, Private,213307, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Female,7443,0,35, United-States, <=50K,30-50,0-40
25, Private,175128, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,0-30,0-40
37, Private,40955, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K,30-50,40-89
19, Private,60890, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,49, United-States, <=50K,0-30,40-89
66, Self-emp-not-inc,102686, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K,50-85,0-40
23, Private,190273, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K,0-30,0-40
30, Self-emp-not-inc,176185, Some-college,10, Married-spouse-absent, Craft-repair, Own-child, White, Male,0,0,60, United-States, >50K,0-30,40-89
53, Private,304504, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,45, United-States, >50K,50-85,40-48
25, Private,390657, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K,0-30,0-40
18, Private,41381, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,1602,20, United-States, <=50K,0-30,0-40
51, Private,101432, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,50-85,0-40
61, Private,190682, HS-grad,9, Widowed, Craft-repair, Not-in-family, Black, Female,0,1669,50, United-States, <=50K,50-85,40-89
53, Private,158993, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,38, United-States, <=50K,50-85,0-40
17, Private,117798, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K,0-30,0-40
61, Private,137554, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,50-85,0-40
38, Private,257416, 9th,5, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K,30-50,0-40
40, Private,195617, Some-college,10, Separated, Exec-managerial, Unmarried, White, Female,0,0,20, United-States, <=50K,30-50,0-40
32, Private,236318, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,32, United-States, <=50K,30-50,0-40
46, Private,42251, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K,30-50,40-48
50, Private,257933, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,30-50,0-40
36, Self-emp-not-inc,109133, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K,30-50,40-89
30, Self-emp-not-inc,261943, 11th,7, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,30, Honduras, <=50K,0-30,0-40
33, Private,139057, Masters,14, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K,30-50,40-89
36, Private,237943, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, United-States, >50K,30-50,40-48
85, Private,98611, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,3, Poland, <=50K,50-85,0-40
62, Private,128092, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K,50-85,0-40
24, Private,284317, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,32, United-States, <=50K,0-30,0-40
48, Self-emp-inc,185041, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States, >50K,30-50,40-89
58, Local-gov,223214, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K,50-85,0-40
45, Self-emp-inc,173664, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,30-50,40-48
66, Private,269665, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States, <=50K,50-85,0-40
37, Private,121521, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K,30-50,40-48
55, Private,199713, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K,50-85,40-48
39, Self-emp-not-inc,193689, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, <=50K,30-50,40-89
50, Private,485710, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K,30-50,40-89
28, Private,185647, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K,0-30,40-89
34, Private,30673, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K,30-50,40-89
41, Federal-gov,160467, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,1506,0,40, United-States, <=50K,30-50,0-40
36, Private,186819, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, >50K,30-50,40-89
22, Private,67234, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, <=50K,0-30,40-48
35, Private,30673, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,84, United-States, <=50K,30-50,40-89
21, Private,182117, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K,0-30,0-40
64, State-gov,222966, 7th-8th,4, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K,50-85,0-40
41, Private,201495, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,30-50,0-40
52, Private,301229, Assoc-voc,11, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K,50-85,0-40
32, Private,157747, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K,30-50,0-40
27, Private,155382, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K,0-30,0-40
48, Private,268083, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K,30-50,0-40
28, Private,113987, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K,0-30,0-40
24, Private,216984, Some-college,10, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K,0-30,0-40
51, Private,177669, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K,50-85,40-89
32, Private,164190, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K,30-50,0-40
61, Private,355645, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K,50-85,0-40
33, Private,63079, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K,30-50,0-40
24, Private,381895, 11th,7, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K,0-30,0-40
26, Private,179010, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, <=50K,0-30,40-89
18, Private,436163, 11th,7, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K,0-30,0-40
34, Private,321709, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,28, United-States, <=50K,30-50,0-40
57, Private,153918, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,50-85,0-40
25, Private,403788, HS-grad,9, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K,0-30,0-40
34, Private,60567, 11th,7, Divorced, Transport-moving, Unmarried, White, Male,0,880,60, United-States, <=50K,30-50,40-89
71, Private,138145, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K,50-85,0-40
35, Local-gov,79649, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K,30-50,40-89
47, Private,312088, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,30-50,0-40
50, Private,208630, Masters,14, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K,30-50,40-89
33, Private,182401, 10th,6, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K,30-50,0-40
38, Private,32916, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K,30-50,40-89
50, Private,302372, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K,30-50,0-40
45, Private,155093, 10th,6, Divorced, Other-service, Not-in-family, Black, Female,0,0,38, Dominican-Republic, <=50K,30-50,0-40
32, Private,192965, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K,30-50,40-48
25, Local-gov,514716, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K,0-30,0-40
20, Private,270436, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K,0-30,0-40
46, Private,42972, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,22, United-States, >50K,30-50,0-40
40, Private,142657, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K,30-50,40-48
66, Federal-gov,47358, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,3471,0,40, United-States, <=50K,50-85,0-40
30, Private,176175, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K,0-30,0-40
36, Private,131459, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,30-50,0-40
57, Local-gov,110417, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,40, United-States, >50K,50-85,0-40
46, Private,364548, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K,30-50,40-48
27, Private,177398, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,64, United-States, <=50K,0-30,40-89
33, Private,273243, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K,30-50,0-40
58, Private,147707, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K,50-85,0-40
30, Private,77266, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,55, United-States, <=50K,0-30,40-89
26, Private,191648, Assoc-acdm,12, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,15, United-States, <=50K,0-30,0-40
32, Private,211349, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,30-50,0-40
22, Private,203715, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K,0-30,0-40
31, Private,292592, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K,30-50,0-40
29, Private,125976, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K,0-30,0-40
34, Private,204461, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K,30-50,40-89
54, Private,337992, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, >50K,50-85,40-89
37, Private,179137, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,39, United-States, <=50K,30-50,0-40
22, Private,325033, 12th,8, Never-married, Protective-serv, Own-child, Black, Male,0,0,35, United-States, <=50K,0-30,0-40
34, Private,160216, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, >50K,30-50,40-89
30, Private,345898, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,46, United-States, <=50K,0-30,40-48
38, Private,139180, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female,15020,0,45, United-States, >50K,30-50,40-48
45, State-gov,252208, HS-grad,9, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K,30-50,0-40
45, Local-gov,119199, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K,30-50,40-48
31, Private,199655, Masters,14, Divorced, Other-service, Not-in-family, Other, Female,0,0,30, United-States, <=50K,30-50,0-40
39, Local-gov,111499, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50K,30-50,0-40
37, Private,198216, Assoc-acdm,12, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K,30-50,0-40
43, Private,260761, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K,30-50,0-40
65, Self-emp-not-inc,99359, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,1086,0,60, United-States, <=50K,50-85,40-89
43, State-gov,255835, Some-college,10, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K,30-50,0-40
43, Self-emp-not-inc,27242, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K,30-50,40-89
32, Private,34066, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K,30-50,0-40
43, Private,84661, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K,30-50,40-48
32, Private,116138, Masters,14, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,11, Taiwan, <=50K,30-50,0-40
53, Private,321865, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,50-85,0-40
22, Private,310152, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K,0-30,0-40
27, Private,257302, Assoc-acdm,12, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,38, United-States, <=50K,0-30,0-40
40, Private,154374, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K,30-50,0-40
58, Private,151910, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,50-85,0-40
22, Private,201490, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K,0-30,0-40
52, Self-emp-inc,287927, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,40, United-States, >50K,50-85,0-40
